# Simple Text Format
# Sampling Rate (Hz):= 2000.0
# Resolution:= 12
# Units:= Volts
# Labels:= PCG	ECG
1.38205	2.90652
1.37963	2.95245
1.37963	2.99436
1.37963	3.00000
1.37963	3.00000
1.37883	3.00000
1.37399	3.00000
1.37158	3.00000
1.36835	3.00000
1.36674	3.00000
1.37077	3.00000
1.36916	3.00000
1.37158	3.00000
1.36916	3.00000
1.36916	3.00000
1.36835	3.00000
1.36432	3.00000
1.36432	3.00000
1.35949	3.00000
1.35868	3.00000
1.35949	3.00000
1.35788	3.00000
1.36190	2.96132
1.36110	2.89766
1.36271	2.83158
1.36674	2.75502
1.36513	2.67766
1.36432	2.59788
1.36513	2.50842
1.36352	2.42139
1.36271	2.33355
1.36271	2.24652
1.36271	2.15788
1.36513	2.06923
1.36593	1.98300
1.36835	1.90403
1.37077	1.82667
1.37158	1.75172
1.37560	1.68564
1.37802	1.62762
1.38044	1.56960
1.37963	1.52769
1.38044	1.49143
1.38044	1.46081
1.38205	1.43905
1.38527	1.41648
1.38447	1.40842
1.38689	1.40198
1.38930	1.39956
1.39092	1.40278
1.39253	1.40842
1.39092	1.41407
1.39172	1.42454
1.39253	1.43663
1.39414	1.44630
1.39575	1.45678
1.39253	1.46967
1.39495	1.48095
1.39656	1.49143
1.39817	1.50271
1.40139	1.50835
1.39817	1.51722
1.40300	1.52205
1.40623	1.53011
1.41590	1.53414
1.42960	1.54059
1.44007	1.54300
1.45458	1.54703
1.46908	1.55106
1.48278	1.55026
1.49326	1.55348
1.49568	1.55590
1.49407	1.55993
1.48842	1.56476
1.48037	1.56879
1.46989	1.57121
1.45700	1.58007
1.44733	1.58652
1.43685	1.59458
1.43040	1.60505
1.42637	1.61070
1.41590	1.62278
1.40945	1.63729
1.40139	1.64696
1.39414	1.65905
1.38850	1.67194
1.37963	1.68645
1.37238	1.69934
1.36271	1.71143
1.35304	1.72352
1.34337	1.73399
1.33048	1.74930
1.32000	1.75817
1.31114	1.77267
1.30227	1.78073
1.29502	1.78718
1.28696	1.79846
1.27971	1.80249
1.27648	1.80894
1.27407	1.81377
1.27326	1.81861
1.27165	1.82264
1.27407	1.82505
1.27648	1.82667
1.28132	1.82747
1.28938	1.83070
1.29341	1.83392
1.30227	1.83392
1.31355	1.83875
1.32564	1.83875
1.33934	1.84037
1.34821	1.84440
1.36432	1.84842
1.37802	1.84842
1.38850	1.85245
1.40300	1.85326
1.41106	1.85810
1.42315	1.86293
1.43604	1.86535
1.45136	1.87018
1.46264	1.87663
1.47553	1.87985
1.48520	1.88630
1.49487	1.89275
1.50374	1.89919
1.50857	1.90403
1.50857	1.90806
1.50696	1.91451
1.49810	1.91692
1.48842	1.92256
1.48278	1.92579
1.46667	1.92982
1.44894	1.92982
1.43524	1.93788
1.42234	1.93465
1.41348	1.94029
1.40542	1.93626
1.39656	1.93949
1.39253	1.93707
1.39253	1.93707
1.39011	1.93223
1.39172	1.93223
1.39092	1.92982
1.38850	1.92982
1.39092	1.92740
1.39011	1.92256
1.38527	1.92176
1.38366	1.91934
1.38125	1.91773
1.37963	1.91692
1.37802	1.91692
1.37560	1.91612
1.37077	1.91612
1.37158	1.91692
1.36755	1.91692
1.36755	1.91612
1.36513	1.91853
1.36271	1.91853
1.36110	1.92176
1.35949	1.92821
1.36190	1.92982
1.35626	1.93465
1.35707	1.93868
1.35465	1.94432
1.35385	1.94755
1.35546	1.95238
1.35465	1.95560
1.35788	1.95722
1.36352	1.96366
1.36916	1.96769
1.37883	1.96850
1.38125	1.97253
1.38527	1.97253
1.39172	1.97414
1.39253	1.97575
1.39817	1.97253
1.40139	1.97253
1.40542	1.97253
1.40623	1.96850
1.40945	1.96689
1.41348	1.96366
1.41429	1.95963
1.41348	1.95560
1.41509	1.95399
1.41267	1.94755
1.41429	1.94271
1.41348	1.94110
1.41509	1.93546
1.41348	1.93385
1.41106	1.93143
1.41429	1.92982
1.41026	1.92982
1.40623	1.92901
1.40623	1.92982
1.40542	1.93062
1.40542	1.92982
1.40300	1.93062
1.40059	1.93707
1.39656	1.94271
1.39656	1.94432
1.39656	1.95238
1.39333	1.95963
1.39092	1.96447
1.38930	1.97011
1.38527	1.97575
1.38769	1.98139
1.38447	1.98864
1.38286	1.99348
1.38366	1.99993
1.38044	2.00476
1.38044	2.00718
1.37883	2.01363
1.37802	2.01604
1.37722	2.01846
1.37802	2.01846
1.37963	2.01766
1.37963	2.01927
1.38125	2.01766
1.37963	2.01282
1.38205	2.00960
1.38366	2.00718
1.38366	2.00637
1.38366	2.00154
1.38689	1.99429
1.38850	1.99106
1.39253	1.98462
1.39172	1.98139
1.39172	1.97736
1.39172	1.97414
1.39253	1.97092
1.39656	1.97011
1.39495	1.96850
1.39495	1.96689
1.39575	1.96769
1.39495	1.96769
1.39656	1.96769
1.39333	1.97011
1.39333	1.97172
1.39495	1.97575
1.39495	1.97978
1.39414	1.98220
1.39333	1.99026
1.39253	1.99509
1.39172	2.00154
1.39172	2.00718
1.39253	2.01040
1.39253	2.01846
1.39333	2.02571
1.39333	2.03136
1.39253	2.03297
1.39253	2.03538
1.38769	2.04183
1.38447	2.04425
1.38447	2.04667
1.38366	2.04989
1.38850	2.04747
1.38850	2.04828
1.39092	2.04828
1.39253	2.04505
1.39092	2.04344
1.39172	2.03780
1.38930	2.03458
1.39092	2.03297
1.39011	2.02894
1.38850	2.02249
1.39172	2.01927
1.38850	2.01524
1.38850	2.00960
1.38850	2.00718
1.38930	2.00315
1.39253	1.99993
1.39253	1.99912
1.39495	1.99429
1.39575	1.99509
1.39656	1.99429
1.39817	1.99106
1.39736	1.99429
1.39736	1.99832
1.40059	1.99590
1.40300	1.99832
1.40462	2.00476
1.40381	2.00718
1.40300	2.00799
1.40300	2.01524
1.40462	2.02007
1.40542	2.02330
1.40300	2.02733
1.40462	2.03297
1.40381	2.03619
1.40300	2.03700
1.40139	2.04344
1.39817	2.04586
1.39495	2.04747
1.39172	2.04828
1.39253	2.05150
1.39495	2.04989
1.39253	2.05150
1.39333	2.04989
1.39333	2.04747
1.39495	2.04344
1.39736	2.04022
1.39575	2.03458
1.39414	2.03377
1.39414	2.02974
1.39414	2.04989
1.39575	2.02410
1.39172	2.02249
1.39172	2.01927
1.38850	2.01846
1.38769	2.01685
1.38850	2.00960
1.38366	2.01121
1.38366	2.01121
1.38125	2.01121
1.37963	2.01201
1.37802	2.01201
1.37963	2.01121
1.38044	2.01927
1.38205	2.01846
1.38205	2.02168
1.38205	2.02571
1.38044	2.03055
1.37963	2.03377
1.37963	2.04103
1.38044	2.04505
1.38205	2.04989
1.37963	2.05634
1.37963	2.05956
1.38125	2.06440
1.38044	2.06923
1.38125	2.07084
1.38125	2.07245
1.38205	2.07407
1.38286	2.07729
1.38527	2.07890
1.38850	2.07568
1.38850	2.07729
1.38850	2.07568
1.39092	2.07245
1.39011	2.06923
1.39253	2.06601
1.39092	2.06359
1.39092	2.05875
1.38769	2.05473
1.38930	2.04989
1.38769	2.04425
1.38366	2.04264
1.38205	2.03700
1.38286	2.03458
1.38044	2.03297
1.38205	2.03297
1.37963	2.03297
1.38044	2.03055
1.38125	2.03055
1.38286	2.03297
1.38447	2.03377
1.38527	2.03780
1.38769	2.04505
1.39011	2.04667
1.39253	2.05150
1.39495	2.05875
1.39333	2.06198
1.39495	2.07165
1.39495	2.07407
1.39253	2.08374
1.39414	2.08696
1.39333	2.09582
1.39172	2.10308
1.39333	2.10872
1.39414	2.11275
1.39897	2.11758
1.39897	2.12242
1.39978	2.12564
1.40059	2.12725
1.39736	2.13128
1.40139	2.12806
1.39736	2.13128
1.39253	2.13128
1.39414	2.12886
1.39495	2.12725
1.39656	2.12322
1.39414	2.12242
1.39495	2.11839
1.39656	2.11436
1.39495	2.11275
1.39656	2.11033
1.39495	2.11033
1.39414	2.10872
1.39575	2.10711
1.39495	2.10469
1.39656	2.10147
1.39656	2.10227
1.39495	2.10308
1.39656	2.10227
1.39495	2.10630
1.39978	2.10872
1.39736	2.11114
1.39978	2.11275
1.39897	2.12242
1.40139	2.12322
1.40300	2.12645
1.39736	2.13612
1.39656	2.13692
1.39495	2.14418
1.39333	2.15223
1.39495	2.15949
1.39333	2.16271
1.39333	2.17077
1.39333	2.17883
1.39333	2.18447
1.39414	2.18850
1.39333	2.19172
1.39253	2.19495
1.39253	2.19656
1.39414	2.19978
1.39575	2.19897
1.39253	2.19978
1.39172	2.19897
1.39172	2.19817
1.39092	2.19656
1.38850	2.19172
1.38769	2.19172
1.38366	2.18930
1.38366	2.18769
1.38205	2.18205
1.38850	2.18366
1.38689	2.17883
1.38527	2.17883
1.38689	2.17641
1.38689	2.17560
1.38930	2.17077
1.38527	2.17077
1.38286	2.17319
1.38205	2.17883
1.38366	2.18044
1.38286	2.18366
1.38205	2.18769
1.38205	2.19253
1.38366	2.19656
1.38366	2.19978
1.38527	2.20623
1.38689	2.21348
1.38366	2.21832
1.38366	2.22557
1.38366	2.22960
1.38689	2.23766
1.38689	2.24007
1.38689	2.24813
1.38850	2.25216
1.38850	2.25780
1.39011	2.26183
1.38850	2.26505
1.38689	2.26505
1.38447	2.26747
1.38205	2.26747
1.38527	2.26667
1.38125	2.26747
1.38044	2.26586
1.37963	2.26505
1.37883	2.26264
1.37963	2.25619
1.37883	2.25458
1.37883	2.24894
1.37963	2.24491
1.38044	2.24007
1.38286	2.23846
1.38447	2.23443
1.38689	2.23040
1.38689	2.22718
1.38769	2.22396
1.38689	2.22396
1.38527	2.22234
1.38366	2.21751
1.38205	2.21832
1.37963	2.21509
1.38125	2.21751
1.37963	2.21832
1.37963	2.22154
1.37883	2.22315
1.37963	2.22637
1.38205	2.22799
1.38366	2.23363
1.38689	2.23685
1.39092	2.24088
1.39253	2.24652
1.39414	2.24974
1.39253	2.25297
1.39253	2.25619
1.39253	2.25941
1.39253	2.26103
1.39253	2.26505
1.39092	2.26505
1.39092	2.26425
1.39172	2.26505
1.39172	2.26264
1.39253	2.26022
1.39011	2.25700
1.38930	2.25538
1.38850	2.24974
1.38850	2.24088
1.39011	2.23927
1.38769	2.23363
1.38930	2.22637
1.38527	2.21912
1.38608	2.21348
1.38527	2.20462
1.38366	2.19897
1.38125	2.19172
1.37963	2.18689
1.37963	2.17883
1.38366	2.16513
1.37963	2.16432
1.38044	2.15949
1.38125	2.15385
1.38447	2.15062
1.39011	2.14498
1.39011	2.14176
1.39172	2.13773
1.39253	2.13612
1.39253	2.13370
1.39575	2.13370
1.39253	2.13370
1.39414	2.13128
1.39495	2.13128
1.39414	2.13128
1.39333	2.13048
1.39253	2.12484
1.39253	2.12564
1.39172	2.12403
1.39253	2.12322
1.39495	2.11758
1.39253	2.11436
1.39172	2.11114
1.38930	2.10549
1.39092	2.09905
1.39172	2.09179
1.38930	2.08454
1.38850	2.07568
1.38930	2.06842
1.39011	2.05956
1.39253	2.04828
1.38850	2.03780
1.38930	2.02894
1.38527	2.01766
1.38689	2.00718
1.39092	1.99509
1.39011	1.98300
1.39253	1.97656
1.39414	1.96527
1.39495	1.95560
1.39736	1.94755
1.39736	1.93707
1.39817	1.92982
1.39575	1.92579
1.39736	1.91773
1.39736	1.90967
1.39656	1.90806
1.39736	1.90403
1.39817	1.90000
1.39978	1.89839
1.40462	1.89516
1.40139	1.89275
1.40139	1.89194
1.40300	1.89033
1.40381	1.89033
1.40300	1.88872
1.40139	1.88872
1.39978	1.88711
1.40300	1.88630
1.40139	1.88469
1.40300	1.87985
1.39817	1.87905
1.39736	1.87824
1.39656	1.87582
1.39414	1.86777
1.39495	1.86615
1.39253	1.86454
1.39253	1.85810
1.39253	1.85326
1.39253	1.84681
1.39253	1.84117
1.39092	1.83634
1.38850	1.83070
1.38447	1.82425
1.38527	1.81861
1.38608	1.81216
1.38044	1.81055
1.38286	1.80330
1.38286	1.80088
1.38366	1.79846
1.38689	1.79201
1.38366	1.78960
1.38608	1.78557
1.38447	1.78557
1.38769	1.78476
1.38850	1.78234
1.38527	1.78315
1.38527	1.78396
1.38527	1.78315
1.38366	1.78637
1.38769	1.78718
1.38205	1.79201
1.38366	1.79604
1.38447	1.79846
1.38527	1.80088
1.38769	1.80088
1.38527	1.80491
1.38689	1.80813
1.38527	1.81055
1.38366	1.81297
1.38689	1.80974
1.38366	1.81216
1.38527	1.81216
1.38447	1.81055
1.38527	1.80813
1.38769	1.80330
1.38769	1.80410
1.38527	1.80007
1.38527	1.79201
1.38527	1.78879
1.38689	1.78718
1.38527	1.78073
1.38769	1.77509
1.38850	1.77026
1.38689	1.76623
1.39172	1.75656
1.39172	1.75172
1.39253	1.74930
1.39253	1.74689
1.39414	1.74125
1.40139	1.73802
1.40300	1.73722
1.40542	1.73560
1.40703	1.73238
1.40784	1.73480
1.41670	1.73319
1.41993	1.73399
1.42315	1.73480
1.42960	1.73722
1.43604	1.73722
1.44330	1.73883
1.45297	1.74527
1.46183	1.74930
1.47070	1.74930
1.47553	1.75253
1.48117	1.75495
1.47875	1.76300
1.48278	1.76462
1.48278	1.77106
1.48440	1.77026
1.49004	1.77267
1.48762	1.77429
1.47795	1.77509
1.45458	1.77509
1.41429	1.77509
1.36835	1.77509
1.31839	1.77509
1.26842	1.77267
1.22249	1.77026
1.18703	1.76623
1.17092	1.76300
1.16044	1.75736
1.16850	1.75414
1.18462	1.75011
1.20718	1.74930
1.24505	1.74366
1.27648	1.73963
1.31114	1.73722
1.34418	1.73238
1.37158	1.73077
1.39414	1.72755
1.41026	1.72835
1.42396	1.72513
1.43282	1.72513
1.44249	1.72432
1.44974	1.72513
1.45538	1.72593
1.45700	1.73077
1.45700	1.73319
1.45297	1.73560
1.44894	1.73883
1.44330	1.74608
1.43604	1.74850
1.43121	1.75333
1.42315	1.75736
1.41993	1.76703
1.41590	1.77267
1.40945	1.77509
1.40542	1.77993
1.40059	1.78315
1.39333	1.78637
1.38769	1.78799
1.37963	1.79040
1.37802	1.78960
1.37641	1.78960
1.37883	1.78637
1.37963	1.78718
1.38044	1.78154
1.38447	1.77670
1.38930	1.77026
1.39253	1.76784
1.39253	1.76300
1.39333	1.75172
1.39333	1.74689
1.39414	1.74125
1.39414	1.73158
1.39495	1.72755
1.39575	1.72352
1.39495	1.71788
1.40059	1.71223
1.40381	1.70901
1.40462	1.70579
1.40542	1.70337
1.40703	1.70015
1.40784	1.69853
1.40945	1.69692
1.40784	1.69853
1.40784	1.69773
1.40784	1.69853
1.40623	1.70095
1.40945	1.70176
1.40784	1.70901
1.40784	1.70901
1.40864	1.71062
1.40945	1.71385
1.41348	1.71868
1.41106	1.72110
1.41429	1.72352
1.41590	1.72432
1.41832	1.72755
1.41670	1.72674
1.41348	1.73158
1.41106	1.73399
1.40703	1.73319
1.40542	1.73399
1.40542	1.73077
1.40139	1.73158
1.40462	1.73238
1.40300	1.72916
1.40542	1.72755
1.40703	1.72352
1.40703	1.72029
1.41106	1.71868
1.40945	1.71788
1.40542	1.71062
1.39978	1.70901
1.40059	1.70901
1.39656	1.70256
1.39092	1.70337
1.38447	1.69853
1.38286	1.69773
1.37560	1.69773
1.36835	1.69773
1.36271	1.69692
1.35465	1.69773
1.35385	1.69773
1.35223	1.69853
1.34901	1.70256
1.34982	1.70256
1.35223	1.70821
1.35385	1.70982
1.35385	1.71304
1.35465	1.71465
1.35465	1.72110
1.35385	1.72352
1.35465	1.72352
1.35465	1.72835
1.35385	1.73480
1.35385	1.73560
1.35626	1.73722
1.35788	1.74044
1.35788	1.74205
1.35707	1.74125
1.35626	1.74205
1.35707	1.74125
1.35949	1.73963
1.35949	1.74044
1.36110	1.73641
1.36352	1.73480
1.36432	1.72835
1.36593	1.72674
1.36674	1.72352
1.36835	1.72352
1.36755	1.71949
1.37077	1.71546
1.37883	1.71143
1.37883	1.71062
1.38044	1.70982
1.38286	1.70659
1.38527	1.70498
1.39092	1.70176
1.39172	1.70015
1.39253	1.70095
1.39253	1.70176
1.39172	1.69773
1.39495	1.70256
1.39414	1.70256
1.39656	1.70659
1.39414	1.70901
1.39575	1.71062
1.39736	1.71143
1.39817	1.71465
1.39817	1.71546
1.39736	1.72190
1.39736	1.72352
1.40220	1.72513
1.39736	1.72835
1.40139	1.73319
1.39817	1.73560
1.39736	1.74044
1.40139	1.73963
1.40139	1.74205
1.39978	1.74366
1.39817	1.74205
1.39736	1.74527
1.39817	1.74366
1.39575	1.74366
1.39333	1.74125
1.39333	1.73883
1.39253	1.73802
1.39414	1.73399
1.39172	1.73158
1.39253	1.72916
1.39253	1.72513
1.39333	1.72432
1.39575	1.72352
1.39414	1.72029
1.39414	1.71949
1.39414	1.71868
1.39495	1.71626
1.39736	1.71385
1.39817	1.71304
1.40139	1.71304
1.40300	1.71385
1.40139	1.71546
1.40300	1.71385
1.40139	1.71788
1.40139	1.72029
1.40139	1.72271
1.40300	1.72352
1.40300	1.72432
1.40300	1.72916
1.40381	1.73158
1.40462	1.73722
1.39978	1.73883
1.40300	1.74044
1.40139	1.74447
1.40139	1.74608
1.40220	1.74930
1.40139	1.75011
1.40139	1.75011
1.39978	1.75333
1.39978	1.75253
1.39817	1.75172
1.39817	1.75172
1.39736	1.74930
1.39656	1.75011
1.39817	1.75011
1.39495	1.74930
1.39253	1.74527
1.39656	1.74125
1.39495	1.73963
1.39333	1.73722
1.39495	1.73399
1.39495	1.73158
1.39656	1.72593
1.39495	1.72513
1.39333	1.72352
1.39253	1.72190
1.39333	1.71949
1.39495	1.71788
1.39253	1.71788
1.39333	1.71788
1.39495	1.71868
1.39333	1.71788
1.39656	1.71788
1.39333	1.71626
1.39253	1.72271
1.39172	1.72352
1.39011	1.72352
1.39092	1.72352
1.38850	1.72755
1.38850	1.72755
1.38850	1.73641
1.38527	1.73641
1.38689	1.73883
1.38366	1.74125
1.38286	1.74689
1.38286	1.74930
1.38205	1.75092
1.38527	1.75092
1.38447	1.75414
1.38527	1.75656
1.38366	1.76703
1.38125	1.75253
1.38527	1.75414
1.38205	1.75656
1.38125	1.75333
1.38366	1.75172
1.38366	1.74930
1.38447	1.74930
1.38447	1.74689
1.38850	1.74366
1.39011	1.74125
1.39011	1.73802
1.39253	1.73560
1.39253	1.73238
1.39253	1.73158
1.39253	1.72755
1.39253	1.72916
1.39333	1.72352
1.39092	1.72674
1.39253	1.72513
1.39092	1.72593
1.39253	1.72513
1.39253	1.72513
1.39092	1.72593
1.39092	1.72916
1.39172	1.73399
1.39172	1.73399
1.39253	1.73399
1.39172	1.73883
1.39172	1.74366
1.39253	1.74205
1.39011	1.74930
1.39253	1.75011
1.39011	1.75333
1.39092	1.75656
1.39011	1.76300
1.38930	1.76300
1.39092	1.76381
1.39011	1.76784
1.38930	1.76945
1.39172	1.76945
1.39172	1.76784
1.38850	1.76381
1.38850	1.76462
1.38608	1.76300
1.38689	1.76300
1.38769	1.75656
1.39092	1.75253
1.38850	1.74930
1.38850	1.74769
1.38850	1.74527
1.38689	1.73883
1.39011	1.74205
1.38930	1.73641
1.38769	1.73641
1.38689	1.73802
1.38527	1.73480
1.39172	1.73158
1.38930	1.72835
1.38850	1.72835
1.38850	1.73077
1.38769	1.73238
1.38850	1.73077
1.38769	1.73399
1.38527	1.73480
1.38689	1.73560
1.38447	1.73883
1.38527	1.74205
1.38527	1.74447
1.38527	1.74689
1.38527	1.74850
1.38689	1.74930
1.39011	1.75011
1.38689	1.75333
1.38527	1.75736
1.38608	1.75575
1.38447	1.76300
1.38769	1.75817
1.38366	1.76300
1.38125	1.76300
1.38125	1.75656
1.37963	1.75495
1.38044	1.75333
1.37963	1.75092
1.37963	1.74930
1.38125	1.74930
1.38205	1.74527
1.38689	1.73883
1.38689	1.73883
1.38850	1.73480
1.39011	1.72835
1.39253	1.72593
1.39253	1.72432
1.39253	1.72271
1.39333	1.72190
1.39172	1.71868
1.39253	1.71788
1.39414	1.71304
1.39414	1.71465
1.39495	1.71546
1.39495	1.71546
1.39817	1.71465
1.40139	1.71465
1.39656	1.71949
1.40059	1.72110
1.39817	1.72190
1.39817	1.72352
1.40139	1.72432
1.40059	1.72916
1.39978	1.73158
1.40300	1.73641
1.40139	1.74044
1.40381	1.74205
1.40139	1.74769
1.40059	1.74930
1.39978	1.74930
1.39817	1.75414
1.40059	1.75414
1.39817	1.75736
1.39978	1.75817
1.39978	1.75736
1.39817	1.75736
1.39978	1.75656
1.39575	1.75333
1.39495	1.75414
1.39656	1.75414
1.39495	1.75011
1.39817	1.74689
1.39656	1.74527
1.39736	1.74125
1.39575	1.73641
1.39817	1.73399
1.39817	1.72916
1.39575	1.72755
1.39495	1.72593
1.39414	1.72352
1.39495	1.72271
1.39817	1.71868
1.39495	1.71949
1.39495	1.72190
1.39575	1.71788
1.39414	1.71949
1.39656	1.71949
1.39333	1.71868
1.39253	1.72352
1.39333	1.72352
1.39253	1.72513
1.39333	1.72513
1.39253	1.72996
1.39414	1.73319
1.39414	1.73641
1.39253	1.73802
1.39414	1.74366
1.39253	1.74527
1.39253	1.74850
1.39253	1.74930
1.39253	1.75011
1.39253	1.75172
1.39092	1.75333
1.39092	1.75333
1.39011	1.75333
1.39092	1.75414
1.39172	1.75092
1.38850	1.75333
1.38850	1.75253
1.39011	1.74930
1.39011	1.74930
1.39333	1.74366
1.39172	1.74366
1.39253	1.73802
1.39253	1.73722
1.39172	1.73158
1.39495	1.72835
1.39333	1.72674
1.39253	1.72432
1.39253	1.72352
1.39253	1.72352
1.39333	1.72110
1.39253	1.72271
1.39333	1.71949
1.39253	1.71788
1.39172	1.71868
1.39253	1.71626
1.39092	1.72190
1.39011	1.72352
1.38930	1.72352
1.39172	1.72513
1.39253	1.72916
1.39172	1.73158
1.39253	1.73238
1.39333	1.73722
1.39253	1.73883
1.39495	1.74205
1.39253	1.74769
1.39253	1.74930
1.39253	1.75253
1.39253	1.75172
1.39253	1.75495
1.39333	1.75817
1.39092	1.75656
1.39172	1.76300
1.39172	1.75656
1.39172	1.75495
1.38769	1.75656
1.38527	1.75495
1.38769	1.75172
1.38527	1.75011
1.39011	1.74850
1.39092	1.74608
1.38769	1.74125
1.38689	1.73963
1.38769	1.73641
1.38850	1.73319
1.38769	1.73641
1.38447	1.73077
1.38850	1.72755
1.38769	1.72835
1.38850	1.72352
1.38689	1.72352
1.38205	1.72352
1.38366	1.72352
1.38447	1.72271
1.38689	1.72352
1.38447	1.72352
1.38366	1.72352
1.38689	1.72513
1.38366	1.72432
1.38930	1.72593
1.38769	1.72996
1.38527	1.73319
1.38527	1.73480
1.38527	1.73722
1.38527	1.73883
1.38205	1.74044
1.38366	1.74447
1.38447	1.74769
1.38447	1.74608
1.38769	1.74850
1.38527	1.74930
1.38527	1.74930
1.38769	1.75011
1.38689	1.74930
1.38850	1.74930
1.38527	1.74930
1.38608	1.74930
1.38769	1.74930
1.39011	1.74689
1.39092	1.74366
1.39092	1.74447
1.39253	1.74366
1.39253	1.74205
1.39333	1.74044
1.39656	1.73802
1.39656	1.73641
1.39656	1.73560
1.39817	1.73399
1.39736	1.73560
1.40220	1.73399
1.39817	1.73238
1.39817	1.73560
1.40139	1.73560
1.39978	1.73480
1.40220	1.73641
1.39817	1.74044
1.39575	1.73883
1.39736	1.74447
1.39575	1.74850
1.39817	1.74769
1.39333	1.74930
1.39414	1.75172
1.39575	1.75172
1.39575	1.76300
1.39817	1.76300
1.39575	1.76462
1.39495	1.76623
1.39495	1.76784
1.39495	1.77267
1.39414	1.77267
1.39253	1.77429
1.39172	1.77429
1.39172	1.77509
1.39253	1.77429
1.39333	1.77267
1.39172	1.77106
1.39253	1.77267
1.39414	1.77026
1.39253	1.76703
1.39575	1.76542
1.39495	1.76462
1.39414	1.76381
1.39495	1.76300
1.39495	1.75736
1.39817	1.75333
1.39656	1.75333
1.39414	1.75495
1.39495	1.75414
1.39333	1.75495
1.39656	1.75172
1.39253	1.75253
1.39253	1.75414
1.39253	1.75414
1.39253	1.76300
1.39333	1.76300
1.39172	1.76300
1.39172	1.76784
1.39011	1.77106
1.39092	1.77267
1.39092	1.77509
1.39092	1.77751
1.39092	1.78234
1.39011	1.78557
1.38769	1.78718
1.38850	1.79040
1.38527	1.79604
1.38447	1.79846
1.38366	1.80088
1.38366	1.80168
1.38769	1.80088
1.38527	1.80330
1.38527	1.80249
1.38689	1.80491
1.38527	1.80168
1.38689	1.80168
1.38125	1.80088
1.38205	1.80088
1.38044	1.79685
1.38044	1.79604
1.38447	1.79121
1.38447	1.78879
1.38366	1.78637
1.38366	1.78396
1.38527	1.77912
1.39011	1.77509
1.38850	1.77429
1.38930	1.77026
1.39011	1.76945
1.39172	1.76542
1.39172	1.76381
1.39092	1.75656
1.39253	1.75495
1.39253	1.75656
1.39253	1.75656
1.39172	1.75172
1.39172	1.75333
1.38930	1.75333
1.39011	1.75414
1.39011	1.75656
1.39172	1.75656
1.39011	1.76381
1.38850	1.76623
1.39253	1.76945
1.39011	1.77026
1.39253	1.77026
1.39011	1.77509
1.39011	1.77509
1.39011	1.77590
1.39092	1.77670
1.39253	1.77670
1.39172	1.77912
1.39172	1.78073
1.39253	1.77912
1.39172	1.77832
1.39253	1.77590
1.39092	1.77751
1.39092	1.77509
1.39172	1.77348
1.38850	1.76945
1.39333	1.76784
1.39333	1.76381
1.39253	1.76300
1.39253	1.75575
1.39092	1.75172
1.39333	1.74930
1.39172	1.74689
1.39011	1.74366
1.39011	1.74125
1.39092	1.73641
1.39253	1.73560
1.38850	1.73399
1.38850	1.73238
1.38850	1.73077
1.38527	1.73077
1.38769	1.72916
1.38689	1.72835
1.38447	1.72835
1.38447	1.73158
1.38850	1.73158
1.39092	1.73158
1.38769	1.73480
1.38689	1.73802
1.38689	1.73963
1.38769	1.74205
1.38769	1.74286
1.38366	1.74608
1.38286	1.75333
1.38527	1.74930
1.38366	1.74930
1.38850	1.74930
1.38366	1.75172
1.38366	1.75172
1.38366	1.75172
1.38366	1.75172
1.38447	1.75011
1.38125	1.75011
1.38044	1.74930
1.38205	1.74930
1.38125	1.74930
1.38447	1.74527
1.38366	1.74527
1.38366	1.74044
1.38689	1.74044
1.38930	1.73560
1.39172	1.73319
1.39253	1.73158
1.39414	1.72916
1.39414	1.72674
1.39253	1.72593
1.39495	1.72755
1.39333	1.72352
1.38850	1.72432
1.38930	1.72593
1.38769	1.72432
1.38769	1.72352
1.38447	1.72513
1.38044	1.73641
1.38125	1.72835
1.38447	1.72835
1.38527	1.73238
1.39011	1.73480
1.39253	1.73641
1.39253	1.73963
1.39414	1.74044
1.39817	1.74527
1.39817	1.74447
1.40059	1.74930
1.40059	1.74930
1.40300	1.75092
1.40542	1.75011
1.40381	1.75495
1.40381	1.75656
1.40300	1.75656
1.40381	1.75817
1.40462	1.75656
1.40139	1.75817
1.40139	1.75736
1.39978	1.75656
1.40059	1.75333
1.40381	1.75253
1.40300	1.75011
1.40139	1.74930
1.40300	1.74930
1.40381	1.74930
1.40462	1.74850
1.40300	1.74850
1.39978	1.74769
1.39817	1.74769
1.39978	1.74527
1.39978	1.74608
1.39656	1.74689
1.39736	1.74850
1.39736	1.74447
1.39656	1.74850
1.39817	1.74850
1.39495	1.74930
1.39253	1.74930
1.39253	1.75172
1.39253	1.75333
1.39333	1.75736
1.39011	1.76300
1.39011	1.76381
1.38930	1.76945
1.38850	1.77267
1.38930	1.77509
1.38447	1.77751
1.38769	1.77912
1.38447	1.77832
1.38447	1.78396
1.38850	1.78234
1.38769	1.78557
1.38689	1.78557
1.38769	1.78557
1.38769	1.78396
1.38850	1.78234
1.38769	1.78315
1.38608	1.78073
1.38689	1.77751
1.38689	1.77509
1.38689	1.77509
1.38608	1.77187
1.38447	1.76945
1.38366	1.76623
1.38205	1.76300
1.38447	1.75172
1.38044	1.74930
1.38044	1.74930
1.38125	1.74286
1.38205	1.73883
1.38366	1.73560
1.38366	1.73238
1.38527	1.72996
